Date	Clock	Pressure	Temperature	dP	Std.OilFlowrate	WaterFlowrate	Std.GasFlowrate	Act.GasFlowrate	GOR(std)	Act.OilFlowrate	Act.Watercut	Std.Watercut	Act.GVF	Std.GVF	OilDensity	WaterDensity	GasDensity	Density	Permittivity	Conductivity	Act.OilMassRate	Act.WaterMassRate	Act.GasMassRate	Std.OilMassRate	Std.WaterMassRate	Std.GasMassRate	Std.AccumOilVol	AccumWaterVol	Std.AccumGasVol	Std.AccumGasVol	
2016-09-07	00:15:00	251.754260	138.602220	1875.594793	2381.385948	1065.546845	1.148426	0.058284	482.116395	2627.745343	28.848832	30.910751	73.758280	98.340539	900.847000	1107.315619	16.134547	256.943900	2.048261	0.000000	15681.471358	7816.207037	1109.586566	14211.284070	7925.020103	1371.048755	4197.865236	1601.073243	2.195209	2.195209	
2016-09-07	00:16:00	251.612958	138.594885	1880.183316	2432.490162	1074.071932	1.138837	0.057551	468.102800	2684.090274	28.581824	30.632511	73.172734	98.300637	900.847000	1107.313665	16.127398	264.134917	2.048262	0.000000	16017.718334	7878.735437	1095.085481	14516.256268	7988.425556	1359.600753	4199.558987	1601.807204	2.196001	2.196001	
2016-09-07	00:17:00	251.572929	138.602136	1880.136114	2451.315652	1047.219179	1.133418	0.057168	462.328463	2704.848780	27.910637	29.933226	73.067221	98.295998	900.847000	1107.312964	16.124856	259.869439	2.047429	0.000000	16141.597886	7681.755274	1087.629892	14628.600252	7788.707816	1353.130688	4201.277548	1602.548544	2.196802	2.196802	
2016-09-07	00:18:00	251.602852	138.590910	1877.494197	2377.782711	1075.817805	1.186615	0.059296	499.108434	2624.059428	29.063483	31.773013	74.044927	98.376512	900.847000	1107.315535	16.124660	247.926136	2.046144	0.000000	15657.377372	8123.578264	1152.632647	14189.781207	8236.663185	1416.640617	4202.950645	1603.241713	2.197617	2.197617	
2016-09-07	00:19:00	251.743033	138.600964	1875.868812	2448.273772	1093.789901	1.177705	0.059004	480.896556	2706.357229	28.779520	30.972715	73.431956	98.337544	900.847000	1107.312282	16.134449	264.035884	2.046441	0.000000	16086.027729	8024.701439	1134.723377	14577.932899	8136.433383	1402.698451	4204.513222	1603.995501	2.198354	2.198354	
2016-09-07	00:20:00	251.749627	138.595279	1877.384931	2463.091826	1081.716911	1.180601	0.058948	479.995760	2698.654107	28.616546	30.903696	73.494492	98.330630	900.847000	1107.313339	16.133675	259.995232	2.048760	0.000000	16118.058247	8017.762816	1131.534784	14606.977191	8129.391943	1399.681033	4206.215523	1604.766194	2.199179	2.199179	
2016-09-07	00:21:00	251.693460	138.607666	1878.732009	2428.200312	1068.412014	1.148462	0.058124	472.936062	2679.373714	28.503146	30.550452	73.416263	98.339656	900.847000	1107.308824	16.129616	262.454705	2.058613	0.000000	15970.381829	8002.775828	1129.499883	14473.263293	8114.231945	1395.735144	4207.935160	1605.532178	2.199997	2.199997	
2016-09-07	00:22:00	251.834831	138.602294	1877.750667	2393.254640	1038.851996	1.119423	0.056517	467.627895	2640.866449	28.227698	30.263987	73.229547	98.306602	900.847000	1107.312987	16.139141	254.645132	2.051850	0.000000	15759.773563	7620.373019	1076.227369	14282.112300	7726.476775	1336.422703	4209.635792	1606.285101	2.200802	2.200802	
2016-09-07	00:23:00	251.847621	138.613935	1876.726098	2378.139439	1092.836986	1.171079	0.059608	492.702957	2624.196619	29.396330	31.478929	74.031392	98.348998	900.847000	1107.309163	16.140434	258.288472	2.043448	0.000000	15660.293804	8016.353787	1135.176304	14191.910036	8127.990923	1398.092523	4211.315544	1607.039255	2.201608	2.201608	
2016-09-07	00:24:00	251.789813	138.608829	1879.832310	2447.501609	1073.393054	1.146227	0.057890	468.176607	2700.713958	28.439580	30.484851	73.202600	98.323091	900.847000	1107.310837	16.137287	259.791293	2.046212	0.000000	16116.922706	7873.735598	1102.227588	14605.839366	7983.376397	1368.422785	4213.008257	1607.788323	2.202410	2.202410	
2016-09-07	00:25:00	251.645113	138.596725	1879.857313	2378.971776	1053.716116	1.148841	0.058335	483.054203	2625.054862	28.648642	30.701958	73.844589	98.387698	900.847000	1107.314933	16.130231	248.825704	2.049430	0.000000	15635.103084	7941.802500	1151.289073	14169.420394	8052.361182	1414.951014	4214.680145	1608.542315	2.203231	2.203231	
2016-09-07	00:26:00	251.674990	138.607817	1879.687106	2350.834041	1062.557567	1.179897	0.059147	501.746188	2630.449049	28.749236	31.244822	73.997769	98.398242	900.847000	1107.312904	16.128880	251.872439	2.049273	0.000000	15480.073916	7840.505745	1147.095480	14028.960902	7949.670054	1408.620668	4216.352321	1609.240963	2.204056	2.204056	
2016-09-07	00:27:00	251.731295	138.574517	1877.249090	2470.497210	1035.548522	1.115010	0.056300	451.233777	2726.452124	27.516527	29.517472	72.716533	98.262103	900.847000	1107.318200	16.134176	267.842524	2.041296	0.000000	16403.687266	7657.081179	1072.539904	14865.840131	7763.653697	1340.195519	4218.079495	1609.973705	2.204847	2.204847	
2016-09-07	00:28:00	251.859138	138.607176	1876.522354	2428.096201	1089.391274	1.136054	0.058662	467.953475	2718.917825	28.602418	30.379225	73.265808	98.333679	900.847000	1107.311236	16.140676	268.287466	2.050829	0.000000	16026.766324	7807.010680	1097.348355	14524.005103	7915.716764	1362.146710	4219.652702	1610.733524	2.205589	2.205589	
2016-09-07	00:29:00	251.929434	138.623041	1877.648656	2433.999739	1055.960939	1.145543	0.058030	470.542221	2678.199764	28.272728	30.244686	73.449380	98.315592	900.847000	1107.305800	16.144681	257.723785	2.048024	0.000000	16027.428538	7702.057466	1095.218889	14524.485545	7809.342835	1359.891055	4221.925886	1611.723054	2.206659	2.206659	
