Date	Clock	Pressure	Temperature	dP	Std.OilFlowrate	WaterFlowrate	Std.GasFlowrate	Act.GasFlowrate	GOR(std)	Act.OilFlowrate	Act.Watercut	Std.Watercut	Act.GVF	Std.GVF	OilDensity	WaterDensity	GasDensity	Density	Permittivity	Conductivity	Act.OilMassRate	Act.WaterMassRate	Act.GasMassRate	Std.OilMassRate	Std.WaterMassRate	Std.GasMassRate	Std.AccumOilVol	AccumWaterVol	Std.AccumGasVol	Std.AccumGasVol	
2010-09-05	00:00:00	0.000000	98.427924	-0.572842	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.936814	99.758874	875.270000	1096.349997	0.744935	5.754704	1.003240	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:01:00	0.000000	98.395091	-0.600438	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.507006	99.529677	875.270000	1096.355845	0.745834	11.749750	1.003008	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:02:00	0.000000	98.367314	-0.582365	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.726278	99.789837	875.270000	1096.360417	0.745996	8.662060	1.001704	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:03:00	16.447925	98.091795	-0.605739	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.747065	99.754474	875.270000	1096.410826	1.876020	8.726331	1.005908	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:04:00	26.303821	97.091090	-0.673271	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.726570	0.000000	99.800156	99.811420	875.270000	1096.605717	2.617431	11.430130	1.005666	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:05:00	27.324406	96.564110	-0.693532	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.115077	0.000000	99.995520	99.995520	875.270000	1096.710159	2.685183	2.258083	1.004042	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:06:00	25.966515	96.302681	-0.696644	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.765861	0.000000	99.983914	99.866084	875.270000	1096.763924	2.624683	2.189699	1.002811	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:07:00	21.022940	96.127161	-0.683472	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.114127	0.000000	99.977626	99.953269	875.270000	1096.799599	2.287296	1.164508	1.001648	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:08:00	17.710798	96.184267	-0.699315	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.370052	0.000000	99.825792	99.912846	875.270000	1096.789770	2.073786	3.900714	1.001261	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:09:00	15.650311	96.386106	-0.672052	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.016004	0.000000	99.996580	99.770848	875.270000	1096.752467	1.943447	6.603724	1.001333	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:10:00	14.315354	96.526431	-0.705345	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.792740	99.896320	875.270000	1096.725077	1.857950	4.139472	1.001544	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:11:00	12.226480	96.664616	-0.668300	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.060074	0.000000	99.737346	99.737346	875.270000	1096.697948	1.740105	6.536014	1.001466	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:12:00	5.542116	96.553002	-0.646012	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.715977	99.764574	875.270000	1096.715493	1.323710	7.630999	1.000175	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:13:00	1.265754	96.521016	-0.643414	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.709823	99.709823	875.270000	1096.724849	1.031354	1.200000	0.999152	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:14:00	0.000000	96.542822	-0.557927	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.892768	99.892768	875.270000	1096.720117	0.884648	6.369788	0.999138	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:15:00	0.000000	96.557662	-0.556449	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.541347	99.691160	875.270000	1096.718123	0.810155	15.413720	0.999075	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:16:00	0.000000	96.704723	-0.546984	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.998725	99.999313	875.270000	1096.688186	0.772738	2.736902	0.998922	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:17:00	0.000000	96.934621	-0.606194	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.857815	99.928858	875.270000	1096.643487	0.756076	1.880841	0.998588	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:18:00	0.000000	97.129642	-0.564303	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.993139	99.996519	875.270000	1096.605020	0.749285	9.028376	0.998366	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:19:00	0.000000	97.279118	-0.572626	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.872227	99.755988	875.270000	1096.577819	0.747629	3.695236	0.998531	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:20:00	0.000000	97.353805	-0.606097	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.639471	99.639471	875.270000	1096.561669	0.747378	8.500885	0.998906	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:21:00	0.000000	97.386258	-0.637115	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.768141	99.831079	875.270000	1096.554366	0.747606	1.164508	0.999427	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:22:00	0.000000	97.429654	-0.632018	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.364514	99.364514	875.270000	1096.546986	0.747499	18.146255	0.999747	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:23:00	0.000000	97.452187	-0.619246	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.507671	99.489279	875.270000	1096.543602	0.747644	9.920077	0.999924	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:24:00	0.000000	97.458999	-0.551069	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.958527	99.979214	875.270000	1096.541293	0.748072	3.763724	0.999885	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:25:00	0.000000	97.451915	-0.583403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.999890	99.999895	875.270000	1096.542430	0.747504	5.949257	1.000054	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:26:00	0.000000	97.447388	-0.618138	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.838056	99.759315	875.270000	1096.543190	0.747474	2.873750	1.000146	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:27:00	0.000000	97.440741	-0.564037	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.993130	99.996515	875.270000	1096.544405	0.746568	5.506417	1.000105	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:28:00	0.000000	97.429517	-0.591589	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.894966	99.780201	875.270000	1096.546120	0.745783	3.591261	1.000033	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:29:00	0.000000	97.431908	-0.573355	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.976704	99.976704	875.270000	1096.546873	0.745064	4.791613	1.000062	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:30:00	0.000000	97.400785	-0.626443	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.674163	99.674163	875.270000	1096.551929	0.746059	8.177554	1.000085	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:31:00	0.000000	97.387128	-0.586940	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.863334	99.870889	875.270000	1096.553925	0.745332	4.037723	1.000007	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:32:00	0.000000	97.382253	-0.616696	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.810427	99.885244	875.270000	1096.554840	0.745571	3.626753	1.000008	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:33:00	0.000000	97.359657	-0.620820	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.502190	99.609144	875.270000	1096.560141	0.746097	8.314933	0.999990	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:34:00	0.000000	97.357529	-0.602482	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.836278	99.738071	875.270000	1096.561442	0.745170	1.200000	0.999968	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:35:00	0.000000	97.347712	-0.572359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.914187	99.957044	875.270000	1096.563524	0.745275	2.121320	0.999910	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:36:00	0.000000	97.309127	-0.531506	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.999879	99.999880	875.270000	1096.569386	0.745520	5.574398	0.999908	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:37:00	0.000000	97.299592	-0.549724	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.999900	99.999900	875.270000	1096.572517	0.744483	7.797502	0.999935	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:38:00	0.000000	97.273783	-0.621578	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.829255	99.829255	875.270000	1096.575866	0.745104	3.453245	0.999903	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:39:00	0.000000	97.261966	-0.604547	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.737789	99.866777	875.270000	1096.580083	0.745119	6.838464	0.999811	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:40:00	0.000000	97.246933	-0.641412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.950756	99.975328	875.270000	1096.581996	0.745706	2.668485	1.000055	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:41:00	0.000000	97.234873	-0.643995	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.776623	99.888262	875.270000	1096.584815	0.745389	2.942181	1.000382	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:42:00	0.000000	97.207053	-0.586821	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.992584	99.996242	875.270000	1096.589851	0.746291	1.200000	1.000438	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
2010-09-05	00:43:00	0.000000	97.171326	-0.612469	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.911452	99.911453	875.270000	1096.596443	0.745769	1.916211	1.000380	0.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.740470	0.109949	0.000486	0.000486	
