Date	Clock	Pressure	Temperature	dP	Std.OilFlowrate	WaterFlowrate	Std.GasFlowrate	Act.GasFlowrate	GOR(std)	Act.OilFlowrate	Act.Watercut	Std.Watercut	Act.GVF	Std.GVF	OilDensity	WaterDensity	GasDensity	Density	Permittivity	Conductivity	Act.OilMassRate	Act.WaterMassRate	Act.GasMassRate	Std.OilMassRate	Std.WaterMassRate	Std.GasMassRate	Std.AccumOilVol	AccumWaterVol	Std.AccumGasVol	Std.AccumGasVol	
2016-09-08	00:00:00	0.000000	91.494455	-0.652187	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.403357	99.188997	900.847000	1118.400569	0.757209	15.964463	0.989480	0.289975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5941.529092	2407.432168	3.027652	3.027652	
2016-09-08	00:01:00	0.000000	91.463249	-0.711790	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.200986	99.295184	900.847000	1118.407055	0.756532	8.346182	0.989438	0.289975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5941.529092	2407.432168	3.027652	3.027652	
2016-09-08	00:02:00	0.000000	91.436507	-0.689774	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.546684	99.546684	900.847000	1118.411350	0.757435	4.884751	0.989487	0.289975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5941.529092	2407.432168	3.027652	3.027652	
2016-09-08	00:03:00	0.000000	91.398258	-0.654341	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.295246	99.295246	900.847000	1118.419509	0.757247	19.803518	0.989449	0.289975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5941.529092	2407.432168	3.027652	3.027652	
2016-09-08	00:04:00	0.000000	91.373196	-0.646963	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.563328	99.690265	900.847000	1118.424842	0.757695	4.982213	0.989405	0.289975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5941.529092	2407.432168	3.027652	3.027652	
2016-09-08	00:05:00	0.000000	91.328333	-0.691132	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.131883	99.136602	900.847000	1118.431793	0.757138	11.093306	0.989235	0.289975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5941.529092	2407.432168	3.027652	3.027652	
2016-09-08	00:06:00	0.000000	91.320436	-0.721920	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	98.748176	98.655471	900.847000	1118.433773	0.756322	14.625850	0.989210	0.289975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5941.529092	2407.432168	3.027652	3.027652	
2016-09-08	00:07:00	0.000000	91.284000	-0.682433	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.164104	99.163719	900.847000	1118.440128	0.756873	11.334059	0.989180	0.289975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5941.529092	2407.432168	3.027652	3.027652	
2016-09-08	00:08:00	0.000000	91.263564	-0.667841	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.210944	99.180324	900.847000	1118.442822	0.756713	16.416321	0.989154	0.289975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5941.529092	2407.432168	3.027652	3.027652	
2016-09-08	00:09:00	0.000000	91.222740	-0.614487	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.731688	99.698982	900.847000	1118.450014	0.756890	5.091286	0.989147	0.289975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5941.529092	2407.432168	3.027652	3.027652	
2016-09-08	00:10:00	0.000000	91.190360	-0.666518	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.336592	99.336592	900.847000	1118.455947	0.757268	16.287953	0.989157	0.289975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5941.529092	2407.432168	3.027652	3.027652	
2016-09-08	00:11:00	0.000000	91.166989	-0.682739	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.318888	99.219625	900.847000	1118.460937	0.756944	10.193162	0.989192	0.289975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5941.529092	2407.432168	3.027652	3.027652	
2016-09-08	00:12:00	0.000000	91.146436	-0.644973	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.364569	99.131735	900.847000	1118.464958	0.756799	22.670429	0.989189	0.289975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5941.529092	2407.432168	3.027652	3.027652	
2016-09-08	00:13:00	0.000000	91.107118	-0.718692	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.055859	98.842285	900.847000	1118.472000	0.757153	20.951116	0.989168	0.289975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5941.529092	2407.432168	3.027652	3.027652	
2016-09-08	00:14:00	0.000000	91.088274	-0.720960	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	98.962218	99.127086	900.847000	1118.475969	0.757979	11.087863	0.989206	0.289975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5941.529092	2407.432168	3.027652	3.027652	
2016-09-08	00:15:00	0.000000	91.047316	-0.727649	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.167242	99.343344	900.847000	1118.482394	0.758447	6.214184	0.989163	0.289975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5941.529092	2407.432168	3.027652	3.027652	
2016-09-08	00:16:00	0.000000	91.024236	-0.763035	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	98.796505	98.894085	900.847000	1118.487542	0.758437	23.391101	0.989154	0.289975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5941.529092	2407.432168	3.027652	3.027652	
2016-09-08	00:17:00	0.000000	90.999285	-0.740762	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.288543	99.122835	900.847000	1118.491592	0.758478	5.215880	0.989187	0.289975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5941.529092	2407.432168	3.027652	3.027652	
2016-09-08	00:18:00	0.000000	90.967269	-0.700298	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.564919	99.649893	900.847000	1118.497253	0.758867	3.791025	0.989150	0.289975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5941.529092	2407.432168	3.027652	3.027652	
2016-09-08	00:19:00	0.000000	90.931220	-0.629280	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.711043	99.711043	900.847000	1118.503699	0.758383	10.914928	0.989012	0.289975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5941.529092	2407.432168	3.027652	3.027652	
2016-09-08	00:20:00	0.000000	90.925848	-0.768455	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	98.752472	98.865517	900.847000	1118.505358	0.758995	16.975131	0.989023	0.289975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5941.529092	2407.432168	3.027652	3.027652	
2016-09-08	00:21:00	0.000000	90.910339	-0.795704	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	98.723675	98.880965	900.847000	1118.508185	0.759456	9.615529	0.989061	0.289975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5941.529092	2407.432168	3.027652	3.027652	
2016-09-08	00:22:00	0.000000	90.871571	-0.746118	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	98.935157	98.858090	900.847000	1118.515141	0.758860	15.007059	0.989102	0.289975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5941.529092	2407.432168	3.027652	3.027652	
2016-09-08	00:23:00	0.000000	90.841306	-0.691392	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.418431	99.435079	900.847000	1118.520045	0.759952	12.013768	0.989103	0.289975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5941.529092	2407.432168	3.027652	3.027652	
2016-09-08	00:24:00	0.000000	90.802966	-0.746608	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.158278	99.356921	900.847000	1118.526857	0.759364	11.056779	0.989096	0.289975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5941.529092	2407.432168	3.027652	3.027652	
2016-09-08	00:25:00	0.000000	90.775233	-0.769881	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	98.782674	98.782674	900.847000	1118.531608	0.759620	15.378617	0.989055	0.289975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5941.529092	2407.432168	3.027652	3.027652	
2016-09-08	00:26:00	0.000000	90.764464	-0.750409	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.350560	99.350560	900.847000	1118.533920	0.759050	7.769361	0.988985	0.289975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5941.529092	2407.432168	3.027652	3.027652	
2016-09-08	00:27:00	0.000000	90.733013	-0.760418	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	98.726467	98.689573	900.847000	1118.539141	0.758692	19.095339	0.988935	0.289975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5941.529092	2407.432168	3.027652	3.027652	
2016-09-08	00:28:00	0.000000	90.698079	-0.784148	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	98.769136	98.824181	900.847000	1118.545987	0.759411	12.773313	0.988967	0.289975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5941.529092	2407.432168	3.027652	3.027652	
2016-09-08	00:29:00	0.000000	90.668693	-0.723228	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.563816	99.616404	900.847000	1118.549903	0.760274	7.829403	0.988923	0.289975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5941.529092	2407.432168	3.027652	3.027652	
2016-09-08	00:30:00	0.000000	90.655786	-0.744648	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.307981	99.248664	900.847000	1118.553625	0.759137	10.641334	0.988752	0.289975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5941.529092	2407.432168	3.027652	3.027652	
2016-09-08	00:31:00	0.000000	90.628009	-0.791608	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	98.594548	98.366394	900.847000	1118.559659	0.759989	19.098720	0.988747	0.289975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5941.529092	2407.432168	3.027652	3.027652	
2016-09-08	00:32:00	0.000000	90.619122	-0.797965	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	98.732572	98.739074	900.847000	1118.560996	0.760719	13.941398	0.988717	0.289975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5941.529092	2407.432168	3.027652	3.027652	
