Date	Clock	Pressure	Temperature	dP	Std.OilFlowrate	WaterFlowrate	Std.GasFlowrate	Act.GasFlowrate	GOR(std)	Act.OilFlowrate	Act.Watercut	Std.Watercut	Act.GVF	Std.GVF	OilDensity	WaterDensity	GasDensity	Density	Permittivity	Conductivity	Act.OilMassRate	Act.WaterMassRate	Act.GasMassRate	Std.OilMassRate	Std.WaterMassRate	Std.GasMassRate	Std.AccumOilVol	AccumWaterVol	Std.AccumGasVol	Act.AccumOilVol	Act.AccumGasVol	
2016-09-09	00:42:00	251.289089	140.966227	678.330388	2711.187110	1191.913595	1.320235	0.067498	486.805356	2991.476175	28.487920	30.841346	74.180593	98.382368	900.847000	1106.638976	16.042369	248.049393	2.065854	0.040479	17737.411423	8900.221406	1295.843829	16075.500822	9029.633691	1594.228062	267.263034	121.024809	0.132650	298.279994	0.006698	
2016-09-09	00:43:00	251.166879	140.953469	678.483386	2664.709495	1198.067599	1.319804	0.067682	495.208921	2940.151896	28.945488	31.008776	74.443084	98.396878	900.847000	1106.641173	16.035373	249.024556	2.072213	0.040479	17588.886365	8978.625698	1289.933545	15941.141491	9109.160715	1586.131570	269.132942	121.882053	0.133590	300.343184	0.006746	
2016-09-09	00:44:00	251.150714	140.952657	678.898689	2720.167135	1155.529787	1.299906	0.066287	479.337337	3001.341310	27.834080	29.850053	73.929221	98.352035	900.847000	1106.642371	16.036718	253.356068	2.057225	0.040479	17828.580861	8790.437069	1283.575452	16158.335525	8918.226555	1582.226873	271.015311	122.696514	0.134508	302.420134	0.006793	
2016-09-09	00:45:00	251.168973	140.948505	678.918237	2693.931300	1197.249656	1.312500	0.067138	487.230560	2972.386280	28.709665	30.763493	74.125715	98.394405	900.847000	1106.644526	16.036107	255.488481	2.068202	0.040479	17738.168746	8776.983237	1270.245862	16076.446156	8904.561669	1566.928550	272.904221	123.537119	0.135433	304.504284	0.006840	
2016-09-09	00:46:00	251.179522	140.936040	678.285120	2673.544598	1246.130399	1.359514	0.069988	508.556929	2949.909354	29.701227	31.794880	74.810033	98.406590	900.847000	1106.646518	16.038304	253.354452	2.059483	0.040479	17604.034261	9135.344019	1324.388604	15954.785402	9268.112901	1623.055935	274.775103	124.392568	0.136374	306.568562	0.006889	
2016-09-09	00:47:00	251.302441	140.961388	678.273352	2703.745825	1205.087044	1.318670	0.067428	487.602398	2983.273596	28.770483	30.827958	74.143203	98.358569	900.847000	1106.639924	16.043992	259.767207	2.072983	0.040479	17803.140464	8834.403665	1276.407338	16135.015837	8962.852355	1574.294779	276.657352	125.236396	0.137297	308.645402	0.006936	
2016-09-09	00:48:00	251.184160	140.943213	678.716965	2710.014639	1198.928674	1.293142	0.065917	477.251858	2990.149404	28.614082	30.663810	73.684956	98.329885	900.847000	1106.645042	16.038258	253.671778	2.080583	0.040479	17844.172902	8789.296785	1247.374673	16172.425936	8917.049389	1543.818075	278.560235	126.073227	0.138202	310.744988	0.006982	
2016-09-09	00:49:00	251.359032	140.958958	680.137821	2608.171187	1208.296543	1.322214	0.067998	506.751265	2877.838196	29.546979	31.634998	74.773443	98.405406	900.847000	1106.639318	16.047183	252.072141	2.073386	0.040479	17173.938628	8857.926461	1287.438930	15564.659594	8986.723051	1578.525185	280.413881	126.945467	0.139144	312.790287	0.007030	
2016-09-09	00:50:00	251.153444	140.951100	679.326190	2675.802480	1170.277841	1.293857	0.068053	483.445700	2936.116663	28.502614	30.012291	74.695925	98.367978	900.847000	1106.645783	16.033807	251.836254	2.047681	0.040479	17618.729574	8413.028795	1250.717239	15968.259658	8535.305425	1544.671095	282.292550	127.707665	0.140074	314.693856	0.007074	
2016-09-09	00:51:00	251.026633	140.944630	678.033479	2703.749665	1207.555609	1.332058	0.067671	492.568354	2987.404360	28.784398	31.257479	74.178774	98.393863	900.847000	1106.644712	16.027778	256.654903	2.064547	0.040479	17821.815394	9230.493436	1327.080197	16152.527073	9364.660303	1628.512924	284.021563	128.550040	0.140924	316.770851	0.007122	
